PartitionKey,RowKey,Timestamp,definition
adjective:11145,far,2016-01-30T05:16:52.353Z," being the animal or vehicle on the right or being on the right side of an animal or vehicle; ""the horse on the right is the far horse""; ""the right side is the far side of the horse""  "
adjective:11146,rightmost,2016-01-30T05:16:52.473Z," farthest to the right; ""in the rightmost line of traffic""  "
adjective:11147,right-hand,2016-01-30T05:16:52.596Z," located on or directed toward the right; ""a right-hand turn""  "
adjective:11148,starboard,2016-01-30T05:16:52.737Z, located on the right side of a ship or aircraft  
adjective:11149,left,2016-01-30T05:16:52.860Z," being or located on or directed toward the side of the body to the west when facing north; ""my left hand""; ""left center field""; ""the left bank of a river is bank on your left side when you are facing downstream""  "
adjective:1115,beaked,2016-01-30T04:48:32.093Z, having or resembling a beak  
adjective:11150,left-hand,2016-01-30T05:16:52.990Z," located on or directed toward the left; ""a car with left-hand drive""  "
adjective:11151,leftmost,2016-01-30T05:16:53.113Z," farthest to the left; ""the leftmost non-zero digit""  "
adjective:11152,near,2016-01-30T05:16:53.241Z," being on the left side; ""the near or nigh horse is the one on the left""; ""the animal's left side is its near or nigh side""  "
adjective:11153,port,2016-01-30T05:16:53.366Z, located on the left side of a ship or aircraft  
adjective:11154,horned,2016-01-30T05:16:53.494Z," having a horn or horns or hornlike parts or horns of a particular kind; ""horned viper""; ""great horned owl""; ""the unicorn--a mythical horned beast""; ""long-horned cattle""  "
adjective:11155,antlered,2016-01-30T05:16:53.700Z, having antlers  
adjective:11156,antler-like,2016-01-30T05:16:53.902Z, resembling antlers  
adjective:11157,bicorn,2016-01-30T05:16:54.025Z," having two horns or horn-shaped parts; ""a bicornuate uterus""  "
adjective:11158,hollow-horned,2016-01-30T05:16:54.236Z, having horns that are hollow  
adjective:11159,horny,2016-01-30T05:16:54.437Z," having horns or hornlike projections; ""horny coral""; ""horny (or horned) frog""  "
adjective:1116,beaklike,2016-01-30T04:48:32.224Z," resembling the beak of a bird; ""a grizzled man with a beaklike nose""  "
adjective:11160,hornless,2016-01-30T05:16:54.562Z," having no horns; ""hornless cattle""  "
adjective:11161,right,2016-01-30T05:16:54.688Z," in conformance with justice or law or morality; ""do the right thing and confess""  "
adjective:11162,ethical,2016-01-30T05:16:54.810Z," adhering to ethical and moral principles; ""it seems ethical and right""; ""followed the only honorable course of action""  "
adjective:11163,wrong,2016-01-30T05:16:54.948Z," contrary to conscience or morality or law; ""it is wrong for the rich to take advantage of the poor""; ""cheating is wrong""; ""it is wrong to lie""  "
adjective:11164,condemnable,2016-01-30T05:16:55.149Z," bringing or deserving severe rebuke or censure; ""a criminal waste of talent""; ""a deplorable act of violence""; ""adultery is as reprehensible for a husband as for a wife""  "
adjective:11165,base,2016-01-30T05:16:55.350Z," not adhering to ethical or moral principles; ""base and unpatriotic motives""; ""a base, degrading way of life""; ""cheating is dishonorable""; ""they considered colonialism immoral""; ""unethical practices in handling public funds""  "
adjective:11166,misguided,2016-01-30T05:16:55.550Z," wrong in e.g. opinion or judgment; ""well-meaning but misguided teachers""; ""a mistaken belief""; ""mistaken identity""  "
adjective:11167,righteous,2016-01-30T05:16:55.669Z," characterized by or proceeding from accepted standards of morality or justice; ""the...prayer of a righteous man availeth much""- James 5:16  "
adjective:11168,good,2016-01-30T05:16:55.798Z," of moral excellence; ""a genuinely good person""; ""a just cause""; ""an upright and respectable man""  "
adjective:11169,sound,2016-01-30T05:16:55.918Z," free from moral defect; ""a man of sound character""  "
adjective:1117,billed,2016-01-30T04:48:32.412Z," having a beak or bill as specified; ""a thick-billed bird""; ""a long-billed cap""  "
adjective:11170,unrighteous,2016-01-30T05:16:56.050Z," not righteous; ""an unrighteous man""; ""an unrighteous law""  "
adjective:11171,sinful,2016-01-30T05:16:56.246Z," having committed unrighteous acts; ""a sinful person""  "
adjective:11172,robust,2016-01-30T05:16:56.369Z," sturdy and strong in form, constitution, or construction; ""a robust body""; ""a robust perennial""  "
adjective:11173,beefy,2016-01-30T05:16:56.555Z," muscular and heavily built; ""a beefy wrestler""; ""had a tall burly frame""; ""clothing sizes for husky boys""; ""a strapping boy of eighteen""; ""`buirdly' is a Scottish term""  "
adjective:11174,big-boned,2016-01-30T05:16:56.676Z, having a bone structure that is massive in contrast with the surrounding flesh  
adjective:11175,big-chested,2016-01-30T05:16:56.801Z," marked by a large or well-developed chest; ""he was big-chested, big-shouldered and heavy-armed""  "
adjective:11176,big-shouldered,2016-01-30T05:16:56.930Z," having broad shoulders; ""big-shouldered and heavy-armed""  "
adjective:11177,cast-iron,2016-01-30T05:16:57.140Z," extremely robust; ""an iron constitution""  "
adjective:11178,hardy,2016-01-30T05:16:57.338Z," having rugged physical strength; inured to fatigue or hardships; ""hardy explorers of northern Canada""; ""proud of her tall stalwart son""; ""stout seamen""; ""sturdy young athletes""  "
adjective:11179,hardy,2016-01-30T05:16:57.541Z," able to survive under unfavorable weather conditions; ""strawberries are hardy and easy to grow""; ""camels are tough and hardy creatures""  "
adjective:1118,duckbill,2016-01-30T04:48:32.611Z," having a beak resembling that of a duck; ""a duck-billed dinosaur""  "
adjective:11180,half-hardy,2016-01-30T05:16:57.739Z," (of plants) requiring protection from frost; ""half-hardy annuals""  "
adjective:11181,heavy-armed,2016-01-30T05:16:57.945Z," having massive arms; ""he was big-chested, big-shouldered and heavy-armed""  "
adjective:11182,square-built,2016-01-30T05:16:58.138Z, broad and solidly built  
adjective:11183,vigorous,2016-01-30T05:16:58.338Z," strong and active physically or mentally; ""a vigorous old man who spent half of his day on horseback""- W.H.Hudson  "
adjective:11184,frail,2016-01-30T05:16:58.537Z," physically weak; ""an invalid's frail body""  "
adjective:11185,decrepit,2016-01-30T05:16:58.658Z," lacking bodily or muscular strength or vitality; ""a feeble old woman""; ""her body looked sapless""  "
adjective:11186,light-boned,2016-01-30T05:16:58.792Z, having a bone structure that is light with respect to the surrounding flesh  
adjective:11187,round,2016-01-30T05:16:58.994Z, having the shape or form of a circle  
adjective:11188,apple-shaped,2016-01-30T05:16:59.193Z, having the general shape of an apple  
adjective:11189,ball-shaped,2016-01-30T05:16:59.392Z," having the shape of a sphere or ball; ""a spherical object""; ""nearly orbicular in shape""; ""little globular houses like mud-wasp nests""- Zane Grey  "
adjective:1119,rostrate,2016-01-30T04:48:32.813Z, having a beak or beaklike snout or proboscis  
adjective:11190,barrel-shaped,2016-01-30T05:16:59.592Z, having the general shape of a barrel  
adjective:11191,bulblike,2016-01-30T05:16:59.791Z, shaped like a bulb  
adjective:11192,capitate,2016-01-30T05:16:59.923Z, being abruptly enlarged and globose at the tip  
adjective:11193,coccoid,2016-01-30T05:17:00.156Z," spherical; like a coccus; ""a coccoid microorganism""  "
adjective:11194,cumuliform,2016-01-30T05:17:00.352Z, shaped like a cumulus cloud  
adjective:11195,discoid,2016-01-30T05:17:00.480Z, having a flat circular shape  
adjective:11196,goblet-shaped,2016-01-30T05:17:00.655Z, resembling the shape of a goblet  
adjective:11197,moonlike,2016-01-30T05:17:00.867Z, resembling the moon in shape  
adjective:11198,nutlike,2016-01-30T05:17:00.988Z, resembling a nut in shape and size  
adjective:11199,pancake-like,2016-01-30T05:17:01.109Z, resembling a pancake in shape  
adjective:112,faulty,2016-01-30T04:45:46.013Z," characterized by errors; not agreeing with a model or not following established rules; ""he submitted a faulty report""; ""an incorrect transcription""; ""the wrong side of the road""  "
adjective:1120,short-beaked,2016-01-30T04:48:32.938Z, having a short beak  
adjective:11200,pear-shaped,2016-01-30T05:17:01.251Z, having a round shape tapered at one end  
adjective:11201,pinwheel-shaped,2016-01-30T05:17:01.381Z, having the round shape of a pinwheel  
adjective:11202,ringlike,2016-01-30T05:17:01.513Z, having the shape of a ring  
adjective:11203,roundish,2016-01-30T05:17:01.647Z, somewhat round in appearance or form  
adjective:11204,wheel-like,2016-01-30T05:17:01.783Z, round like a wheel  
adjective:11205,square,2016-01-30T05:17:01.983Z," having four equal sides and four right angles or forming a right angle; ""a square peg in a round hole""; ""a square corner""  "
adjective:11206,quadrate,2016-01-30T05:17:02.181Z, having four sides and four angles  
adjective:11207,right-angled,2016-01-30T05:17:02.385Z," forming a right angle or containing one or more right angles; ""a right-angled bend""  "
adjective:11208,squared,2016-01-30T05:17:02.582Z, having been made square  
adjective:11209,squarish,2016-01-30T05:17:02.703Z, somewhat square in appearance or form  
adjective:1121,stout-billed,2016-01-30T04:48:33.073Z, having a strong beak  
adjective:11210,rounded,2016-01-30T05:17:02.828Z," curving and somewhat round in shape rather than jagged; ""low rounded hills""; ""rounded shoulders""  "
adjective:11211,allantoid,2016-01-30T05:17:02.958Z, shaped like a sausage  
adjective:11212,almond-shaped,2016-01-30T05:17:03.102Z, shaped like an almond  
adjective:11213,annular,2016-01-30T05:17:03.301Z, shaped like a ring  
adjective:11214,aspheric,2016-01-30T05:17:03.465Z, varying slightly from a perfectly spherical shape  
adjective:11215,auriform,2016-01-30T05:17:03.664Z, having a shape resembling an ear  
adjective:11216,bean-shaped,2016-01-30T05:17:03.790Z, having a shape resembling a bean  
adjective:11217,bowfront,2016-01-30T05:17:03.924Z," having an outward curving front; ""a bowfront dresser""; ""a bowfront house""  "
adjective:11218,crescent,2016-01-30T05:17:04.111Z, resembling the new moon in shape  
adjective:11219,cycloid,2016-01-30T05:17:04.310Z, resembling a circle  
adjective:1122,straight-billed,2016-01-30T04:48:33.217Z, having a straight beak  
adjective:11220,cylindrical,2016-01-30T05:17:04.511Z, having the form of a cylinder  
adjective:11221,disciform,2016-01-30T05:17:04.710Z," having a round or oval shape like a disc; ""a disciform skin lesion""  "
adjective:11222,domed,2016-01-30T05:17:04.840Z, having a hemispherical vault or dome  
adjective:11223,dome-shaped,2016-01-30T05:17:04.966Z, having the shape of a dome  
adjective:11224,egg-shaped,2016-01-30T05:17:05.092Z, rounded like an egg  
adjective:11225,ellipsoid,2016-01-30T05:17:05.261Z, having the nature or shape of an ellipsoid  
adjective:11226,hyperboloidal,2016-01-30T05:17:05.395Z, having the shape of a hyperboloid  
adjective:11227,lingulate,2016-01-30T05:17:05.531Z, shaped like a tongue  
adjective:11228,olivelike,2016-01-30T05:17:05.662Z, resembling an olive  
adjective:11229,parabolic,2016-01-30T05:17:05.793Z, having the form of a parabola  
adjective:1123,thick-billed,2016-01-30T04:48:33.354Z, having a thick beak  
adjective:11230,paraboloidal,2016-01-30T05:17:05.993Z, having the shape of a paraboloid  
adjective:11231,pillar-shaped,2016-01-30T05:17:06.126Z, shaped like a cylindrical pillar  
adjective:11232,pineal,2016-01-30T05:17:06.249Z, having the form of a pine cone  
adjective:11233,plumlike,2016-01-30T05:17:06.458Z, resembling a plum fruit  
adjective:11234,rod-shaped,2016-01-30T05:17:06.659Z, resembling a rod  
adjective:11235,rotund,2016-01-30T05:17:06.859Z, spherical in shape  
adjective:11236,terete,2016-01-30T05:17:06.994Z, especially of plant parts; cylindrical and tapering  
adjective:11237,umbrellalike,2016-01-30T05:17:07.130Z, resembling an umbrella  
adjective:11238,angular,2016-01-30T05:17:07.260Z, having angles or an angular shape  
adjective:11239,angled,2016-01-30T05:17:07.390Z," forming or set at an angle; ""angled parking""  "
adjective:1124,beakless,2016-01-30T04:48:33.551Z, not having a beak or bill  
adjective:11240,asteroid,2016-01-30T05:17:07.524Z, shaped like a star  
adjective:11241,bicuspid,2016-01-30T05:17:07.724Z," having two cusps or points (especially a molar tooth); ""bicuspid teeth""; ""bicuspid leaves""  "
